label,method,eta0,trees,eta,control_logloss,test_logloss,test_accuracy,training_wall_seconds
prior_draw_03,adaptive_blocked,0.6166301227584332,350,0.7993675649326578,0.1762482076883316,0.17566953599452972,0.94112,19.02740370799438
prior_draw_03,adaptive_blocked,0.6166301227584332,375,0.7987406948802079,0.17421762645244598,0.17413897812366486,0.9418133333333333,21.35111129199504
prior_draw_03,adaptive_blocked,0.6166301227584332,400,0.7979174793172097,0.17283090949058533,0.17322975397109985,0.9421066666666666,23.176826583003276
prior_draw_03,adaptive_blocked,0.6166301227584332,425,0.7955576833765104,0.1724320650100708,0.17219224572181702,0.9425066666666667,25.725293750001583
prior_draw_03,adaptive_blocked,0.6166301227584332,450,0.7931853215875764,0.17184236645698547,0.17183265089988708,0.9430666666666667,27.689258083002642
prior_draw_03,adaptive_blocked,0.6166301227584332,475,0.7917467929314251,0.17110346257686615,0.17145466804504395,0.9438666666666666,30.400502541990136
prior_draw_03,adaptive_blocked,0.6166301227584332,500,0.7880697254308009,0.17098765075206757,0.17125126719474792,0.9441333333333334,32.511454166990006
prior_draw_03,adaptive_blocked,0.6166301227584332,525,0.7871249382540925,0.17040692269802094,0.17061008512973785,0.94472,35.44381254199834
prior_draw_03,adaptive_blocked,0.6166301227584332,550,0.7832140144150023,0.17055384814739227,0.17091679573059082,0.94504,37.70920333299728
prior_draw_03,adaptive_blocked,0.6166301227584332,575,0.780930615908411,0.17069609463214874,0.17052429914474487,0.9458133333333333,40.81695712500368
prior_draw_03,adaptive_blocked,0.6166301227584332,600,0.7776569309204533,0.17100317776203156,0.17080023884773254,0.9458666666666666,43.205983332998585
prior_draw_03,adaptive_blocked,0.6166301227584332,625,0.7760246349602633,0.17105475068092346,0.1704920530319214,0.94624,46.64294150000205
prior_draw_03,adaptive_blocked,0.6166301227584332,650,0.7738775887474837,0.17103558778762817,0.17018143832683563,0.9462666666666667,49.18097449999186
prior_draw_03,adaptive_blocked,0.6166301227584332,675,0.7726998597283711,0.17094586789608002,0.17005953192710876,0.9464,52.731272791992524
prior_draw_03,adaptive_blocked,0.6166301227584332,700,0.7693706198821789,0.1713128238916397,0.17024651169776917,0.9464533333333334,55.72657058299228
prior_draw_03,adaptive_blocked,0.6166301227584332,725,0.7684378014596359,0.17132094502449036,0.17056314647197723,0.94672,59.572764999989886
prior_draw_03,adaptive_blocked,0.6166301227584332,750,0.7657204025155111,0.17159533500671387,0.17060089111328125,0.9467466666666666,62.41069920799055
prior_draw_04,fixed,0.24082434943414585,25,0.24082434943414585,0.4870898425579071,0.4893934428691864,0.79152,0.7185542079969309
prior_draw_04,fixed,0.24082434943414585,50,0.24082434943414585,0.43251991271972656,0.43429383635520935,0.8133066666666666,1.4416981669928646
prior_draw_04,fixed,0.24082434943414585,75,0.24082434943414585,0.39106643199920654,0.3928395211696625,0.83528,2.159049457986839
prior_draw_04,fixed,0.24082434943414585,100,0.24082434943414585,0.3603764474391937,0.36207929253578186,0.8498133333333333,2.9140043329971377
prior_draw_04,fixed,0.24082434943414585,125,0.24082434943414585,0.33248600363731384,0.3348996639251709,0.8637066666666666,3.638094750000164
prior_draw_04,fixed,0.24082434943414585,150,0.24082434943414585,0.3133840560913086,0.3153843283653259,0.87256,4.377412041998468
prior_draw_04,fixed,0.24082434943414585,175,0.24082434943414585,0.29592186212539673,0.2981216609477997,0.8812,5.10667308299162
prior_draw_04,fixed,0.24082434943414585,200,0.24082434943414585,0.282021701335907,0.2840069532394409,0.8878133333333333,5.844320832999074
prior_draw_04,fixed,0.24082434943414585,225,0.24082434943414585,0.2669926583766937,0.2694814205169678,0.8946666666666667,6.570853499986697
